alpha_rad,P,FI
6.753714491255114361e+00,9.129167491785222799e-01,1.553739213211507097e-04
6.870862112237743347e+00,8.947724353660309049e-01,2.233298104315122393e-04
6.988009733220372333e+00,9.000792121438314641e-01,2.320999233349800225e-04
7.105157354203001319e+00,8.994650774798327308e-01,2.093879147564792025e-04
7.222304975185630305e+00,9.110407480453458495e-01,2.170012660569510250e-04
7.339452596168259291e+00,8.943462944825071315e-01,1.972495265910529977e-04
7.456600217150888277e+00,8.943705188631978498e-01,1.978057208596291578e-04
7.573747838133517263e+00,9.003837703042305574e-01,1.941690465515077968e-04
7.690895459116146249e+00,9.093259221146112736e-01,1.983756729466510781e-04
7.808043080098775235e+00,9.111284253018524515e-01,2.077103464369248035e-04
7.925190701081404221e+00,9.024469762498058545e-01,2.063811601349626376e-04
8.042338322064033207e+00,9.083623847120586570e-01,1.901266039062517361e-04
8.159485943046663081e+00,9.160247894886152098e-01,1.900010884104451423e-04
8.276633564029291179e+00,9.074773323963094551e-01,1.438462045014344138e-04
8.393781185011921053e+00,8.870662096351938919e-01,1.019764329824851800e-04
8.510928805994549151e+00,8.885579835384033176e-01,1.056446461575327603e-04
8.628076426977179025e+00,8.940722311960188629e-01,7.527031898385093259e-05
8.745224047959807123e+00,9.112280186254325676e-01,8.093656667813311448e-05
8.862371668942436997e+00,9.027460146323044166e-01,8.132507524720574907e-05
8.979519289925065095e+00,9.061074365170814771e-01,7.877398744628329565e-05
9.096666910907694970e+00,9.034554580792129030e-01,6.593623077649592222e-05
9.213814531890323067e+00,9.051251511836538866e-01,6.656985791016297360e-05
9.330962152872952942e+00,9.097876988055723091e-01,6.854626427133123578e-05
9.448109773855581039e+00,9.057621264948266804e-01,8.429542501608182283e-05
9.565257394838210914e+00,9.011262225025639117e-01,1.157300637449434379e-04
9.682405015820839012e+00,8.813171820896953390e-01,1.244535173791885732e-04
9.799552636803468886e+00,9.019307021680081915e-01,1.240122069345698261e-04
9.916700257786096984e+00,9.139533637846717351e-01,1.204305941322623199e-04
1.003384787876872686e+01,9.112047485014741488e-01,1.156031913091659619e-04
1.015099549975135496e+01,8.951094194208993882e-01,1.168661038824634924e-04
1.026814312073398305e+01,9.060713556865583884e-01,1.164619888660488415e-04
1.038529074171661293e+01,8.989451523351201789e-01,1.291953907584049346e-04
1.050243836269924103e+01,9.123590078832602979e-01,1.363651598309757111e-04
1.061958598368187090e+01,9.106823783014238449e-01,1.355635462201475660e-04
1.073673360466449900e+01,9.007115317957975487e-01,1.398107483874634150e-04
1.085388122564712887e+01,9.091694406030715880e-01,1.301239854887961732e-04
1.097102884662975697e+01,9.035007342438596822e-01,1.078951833080432605e-04
1.108817646761238684e+01,9.018261741813444754e-01,6.183919923305259737e-05
1.120532408859501494e+01,9.096929428719184862e-01,5.935888260863079704e-05
1.132247170957764482e+01,9.068744393818477523e-01,6.484671838120311174e-05
1.143961933056027291e+01,9.229547388082810500e-01,6.696931120707942274e-05
1.155676695154290279e+01,9.011935322952933092e-01,4.757278297905588366e-05
1.167391457252553089e+01,9.059761445458871520e-01,2.838159725670172156e-06
