alpha_rad,P,FI
6.943150513778858723e+00,8.317508701906802804e-01,5.382756839103569613e-01
7.025171099625938886e+00,8.249286663826840282e-01,6.032275633105155244e-01
7.107191685473019938e+00,7.861264279037000202e-01,6.563765808072544727e-01
7.189212271320100101e+00,7.622997381922045346e-01,6.941242676953227608e-01
7.271232857167181152e+00,7.350486716782284047e-01,7.267327752553521814e-01
7.353253443014261315e+00,7.125528699100323049e-01,7.520279571997513512e-01
7.435274028861342366e+00,6.748638643752159494e-01,7.781087299898320486e-01
7.517294614708422529e+00,6.316171854738523717e-01,7.970907393294032195e-01
7.599315200555503580e+00,5.878537547510515049e-01,8.134051907769415113e-01
7.681335786402583743e+00,5.579805244855515767e-01,8.228381302365852523e-01
7.763356372249664794e+00,5.176481543967778043e-01,8.228864098347343781e-01
7.845376958096744957e+00,5.080305025831842736e-01,8.242413666138341810e-01
7.927397543943826008e+00,4.493235530884832629e-01,8.225103816985553928e-01
8.009418129790907059e+00,4.134966426276700524e-01,8.242997805939591416e-01
8.091438715637988111e+00,3.849233771374644397e-01,8.069024127437935956e-01
8.173459301485069162e+00,3.429546632336919476e-01,8.081418773131798794e-01
