alpha_rad,P,FI
5.751217106355094977e+00,9.113131832980884139e-01,6.872005898607254082e-01
5.832619937174163383e+00,9.259400223178771983e-01,6.162192167688892441e-01
5.914022767993231788e+00,9.456044887504438945e-01,5.296733344993109771e-01
5.995425598812300194e+00,9.622552158217065887e-01,4.170323189050240131e-01
6.076828429631368600e+00,9.583256010416134618e-01,2.776964084891531126e-01
6.158231260450437006e+00,9.720750283510088963e-01,1.248830953597991761e-01
6.239634091269504523e+00,9.720132712727899138e-01,1.959882405499857247e-02
6.321036922088572929e+00,9.713826112412962122e-01,2.061405465555453051e-02
6.402439752907641335e+00,9.774545188563239506e-01,1.396562112812008427e-01
6.483842583726709741e+00,9.645052280680913581e-01,3.057390962253152544e-01
6.565245414545778146e+00,9.594762653158664945e-01,4.543424873856480861e-01
6.646648245364846552e+00,9.362106957798779217e-01,5.444860243262977795e-01
6.728051076183914958e+00,9.129248357259528435e-01,6.235634230886739626e-01
6.809453907002983364e+00,9.140190606527784922e-01,6.640953960496114306e-01
6.890856737822051770e+00,8.949437115299333501e-01,7.214337787309210714e-01
6.972259568641119287e+00,8.447557936289066260e-01,7.462918339466929618e-01
7.053662399460187693e+00,8.529250979464401139e-01,8.002913493612154872e-01
7.135065230279256099e+00,8.144842617362469950e-01,8.337904875984412101e-01
7.216468061098324505e+00,7.893490092792645463e-01,8.586414729376139476e-01
7.297870891917392910e+00,7.412789943589500608e-01,8.772315508722916544e-01
7.379273722736461316e+00,7.267948703577936653e-01,9.031670568914297315e-01
7.460676553555529722e+00,6.717724367888332493e-01,9.226828910107477411e-01
7.542079384374597240e+00,6.486064056650581167e-01,9.406510049787513150e-01
7.623482215193665645e+00,5.922381992884719892e-01,9.578073017273318612e-01
7.704885046012734051e+00,5.662518092972225192e-01,9.537409777722128945e-01
7.786287876831802457e+00,5.307208739443727286e-01,9.320015155261706097e-01
7.867690707650870863e+00,4.904867085610466471e-01,9.120455635329820510e-01
7.949093538469939269e+00,4.486649013672918684e-01,8.840036751952754512e-01
8.030496369289007674e+00,4.204732610894068578e-01,8.051187376523682993e-01
8.111899200108075192e+00,3.592648132745322465e-01,8.517376345457003950e-01
