alpha_rad,FI
1.101722084840113469e+00,9.467531890479027323e-01
1.109789032038711598e+00,9.467591207964795030e-01
1.117855979237309727e+00,9.494646947881059118e-01
1.125922926435907856e+00,9.494676763729156255e-01
1.133989873634505763e+00,9.494707952454676247e-01
1.142056820833103892e+00,9.494740382010066204e-01
1.150123768031702021e+00,9.494773948890241622e-01
1.158190715230299928e+00,9.494808527929825548e-01
1.166257662428898056e+00,9.494844027046566159e-01
1.174324609627496185e+00,9.458791367434623565e-01
1.182391556826094314e+00,9.459075500865810060e-01
1.190458504024692221e+00,9.459353673269262908e-01
1.198525451223290350e+00,9.459625931462042336e-01
1.206592398421888479e+00,9.459892340175757308e-01
1.214659345620486608e+00,9.460152936398467105e-01
1.222726292819084515e+00,9.397247017843761707e-01
1.230793240017682644e+00,9.397822213631009669e-01
1.238860187216280773e+00,9.398382767116161274e-01
1.246927134414878680e+00,9.398928887739915750e-01
1.254994081613476808e+00,9.399460768609044781e-01
1.263061028812074937e+00,9.399978633124572713e-01
1.271127976010673066e+00,9.400482664215145112e-01
1.279194923209270973e+00,9.318329957095360383e-01
1.287261870407869102e+00,9.319131624195856611e-01
1.295328817606467231e+00,9.319910173149084098e-01
1.303395764805065138e+00,9.320665937160256265e-01
1.311462712003663267e+00,9.321399223025711445e-01
1.319529659202261396e+00,9.322110358693611598e-01
1.327596606400859525e+00,9.291265286872588680e-01
1.335663553599457432e+00,9.292026000638430316e-01
1.343730500798055560e+00,9.292762313220680470e-01
1.351797447996653689e+00,9.293474543083728445e-01
1.359864395195251596e+00,9.294162995877736089e-01
1.367931342393849725e+00,9.294827952010463745e-01
1.375998289592447854e+00,9.295469709571850814e-01
1.384065236791045983e+00,9.273665296344210107e-01
1.392132183989643890e+00,9.274347385926920984e-01
1.400199131188242019e+00,9.275003595411925872e-01
1.408266078386840148e+00,9.275634202057566613e-01
1.416333025585438055e+00,9.276239468423420620e-01
1.424399972784036184e+00,9.276819634924438063e-01
1.432466919982634312e+00,9.253153181870045207e-01
1.440533867181232441e+00,9.253763927390394883e-01
1.448600814379830348e+00,9.254346084208638912e-01
1.456667761578428477e+00,9.254899876963048611e-01
1.464734708777026606e+00,9.255425539791686251e-01
1.472801655975624513e+00,9.255923286868762423e-01
1.480868603174222642e+00,9.256393310382383666e-01
1.488935550372820771e+00,9.203697231500588272e-01
1.497002497571418900e+00,9.204203671136388376e-01
1.505069444770016807e+00,9.204676152769393216e-01
1.513136391968614936e+00,9.205114853496276783e-01
1.521203339167213064e+00,9.205519957200631875e-01
1.529270286365811193e+00,9.205891626506865766e-01
1.537337233564409100e+00,9.206230000717340323e-01
1.545404180763007229e+00,9.163335172879483181e-01
1.553471127961605358e+00,9.163648501948173930e-01
1.561538075160203265e+00,9.163923393155564145e-01
1.569605022358801394e+00,9.164159945788156181e-01
1.577671969557399523e+00,9.164358263663616722e-01
1.585738916755997652e+00,9.164518421246560242e-01
1.593805863954595559e+00,9.051289904185476631e-01
1.601872811153193688e+00,9.051383144670798186e-01
1.609939758351791816e+00,9.051425183299429689e-01
1.618006705550389723e+00,9.051416043300053449e-01
1.626073652748987852e+00,9.051355710581100444e-01
1.634140599947585981e+00,9.051244177894289811e-01
1.642207547146184110e+00,9.051081395149331854e-01
1.650274494344782017e+00,8.926884799586419783e-01
1.658341441543380146e+00,8.926530070434817166e-01
1.666408388741978275e+00,8.926109425047200618e-01
1.674475335940576182e+00,8.925622693637119687e-01
1.682542283139174311e+00,8.925069661993656478e-01
1.690609230337772440e+00,8.924450116063182836e-01
1.698676177536370568e+00,8.805370161373282656e-01
1.706743124734968475e+00,8.804452818077830312e-01
1.714810071933566604e+00,8.803454259964726969e-01
1.722877019132164733e+00,8.802374069113340083e-01
1.730943966330762862e+00,8.801211790852186967e-01
1.739010913529360769e+00,8.799966917355843687e-01
1.747077860727958898e+00,8.798638924858340760e-01
1.755144807926557027e+00,8.693857417820572975e-01
1.763211755125154934e+00,8.692139784389526502e-01
1.771278702323753063e+00,8.690324982162594969e-01
1.779345649522351192e+00,8.688412237217085776e-01
1.787412596720949320e+00,8.686400714873346862e-01
1.795479543919547227e+00,8.684289547288938094e-01
1.803546491118145356e+00,8.611669552121729021e-01
1.811613438316743485e+00,8.609170229867018076e-01
1.819680385515341392e+00,8.606560128563059964e-01
1.827747332713939521e+00,8.603838102527776588e-01
1.835814279912537650e+00,8.601002971673293862e-01
1.843881227111135779e+00,8.598053479460145976e-01
1.851948174309733686e+00,8.594988326931798372e-01
1.860015121508331815e+00,8.536132464309696966e-01
1.868082068706929944e+00,8.532676245528886261e-01
1.876149015905527850e+00,8.529094275322030017e-01
1.884215963104125979e+00,8.525384941830801422e-01
1.892282910302724108e+00,8.521546588996253835e-01
1.900349857501322237e+00,8.517577470764118308e-01
1.908416804699920144e+00,8.513475787453830268e-01
1.916483751898518273e+00,8.533996306233783136e-01
1.924550699097116402e+00,8.529855703375263110e-01
1.932617646295714309e+00,8.525584297540399481e-01
1.940684593494312438e+00,8.521180115910905739e-01
1.948751540692910567e+00,8.516641141068052034e-01
