alpha_rad,FI
2.186023803888208494e+00,5.240019198449997161e-03
2.194014463970237472e+00,5.253870528164839016e-03
2.202005124052266449e+00,5.267956826485404274e-03
2.209995784134295427e+00,5.105450125918712181e-03
2.217986444216323960e+00,5.122007033195112927e-03
2.225977104298352938e+00,5.138802820705372192e-03
2.233967764380381915e+00,5.155840988756391075e-03
2.241958424462410893e+00,5.173125164847120101e-03
2.249949084544439870e+00,5.190659038585503961e-03
2.257939744626468404e+00,5.208446315950516006e-03
2.265930404708497381e+00,5.198731122927490074e-03
2.273921064790526358e+00,5.217245984685157760e-03
2.281911724872555336e+00,5.236026053589198578e-03
2.289902384954584313e+00,5.255075536737481394e-03
2.297893045036613291e+00,5.274398802222927431e-03
2.305883705118641824e+00,5.294000292724435931e-03
2.313874365200670802e+00,5.159036171674956893e-03
2.321865025282699779e+00,5.178842925114774190e-03
2.329855685364728757e+00,5.198940114995732539e-03
2.337846345446757734e+00,5.219332711084811831e-03
2.345837005528786712e+00,5.240025778793464331e-03
2.353827665610815245e+00,5.261024586079539496e-03
2.361818325692844223e+00,5.282334492610940395e-03
2.369808985774873200e+00,5.384206627319677863e-03
2.377799645856902178e+00,5.406354188089661401e-03
2.385790305938931155e+00,5.428830659824700026e-03
2.393780966020959688e+00,5.451642079548295501e-03
2.401771626102988666e+00,5.474794608345848364e-03
2.409762286185017643e+00,5.498294664493622377e-03
2.417752946267046621e+00,5.579697266392849402e-03
2.425743606349075598e+00,5.603995651485406924e-03
2.433734266431104576e+00,5.628661925236739735e-03
2.441724926513133109e+00,5.653703132203933938e-03
2.449715586595162087e+00,5.679126655644783743e-03
2.457706246677191064e+00,5.704940043100624990e-03
2.465696906759220042e+00,5.731151170385993809e-03
2.473687566841249019e+00,6.111929593017178218e-03
2.481678226923277997e+00,6.137600020512492746e-03
2.489668887005306530e+00,6.163703430887593378e-03
2.497659547087335508e+00,6.190248412577699193e-03
2.505650207169364485e+00,6.217243948211556050e-03
2.513640867251393463e+00,6.244699256237753494e-03
2.521631527333422440e+00,7.262496611454396893e-03
2.529622187415451418e+00,7.282868768808952765e-03
2.537612847497479951e+00,7.303851189872844971e-03
2.545603507579508928e+00,7.325451741571046942e-03
2.553594167661537906e+00,7.347678613222981790e-03
2.561584827743566883e+00,7.370540569628521513e-03
2.569575487825595861e+00,7.394046762958200562e-03
2.577566147907624394e+00,9.430451126129628728e-03
2.585556807989653372e+00,9.429770030947869780e-03
2.593547468071682349e+00,9.430352914400348327e-03
2.601538128153711327e+00,9.432191230281824351e-03
2.609528788235740304e+00,9.435277679323480007e-03
2.617519448317769282e+00,9.439606484932219072e-03
2.625510108399797815e+00,9.445173737458159927e-03
2.633500768481826793e+00,1.160429468581392239e-02
2.641491428563855770e+00,1.158647965256800159e-02
2.649482088645884748e+00,1.157048283058012723e-02
2.657472748727913725e+00,1.155628587293476561e-02
2.665463408809942703e+00,1.154387200968276517e-02
2.673454068891971236e+00,1.153322643154986761e-02
2.681444728974000213e+00,1.320745896567116807e-02
2.689435389056029191e+00,1.318394534338047930e-02
2.697426049138058168e+00,1.316246937715855915e-02
2.705416709220087146e+00,1.314301554768148618e-02
2.713407369302115679e+00,1.312557161462795004e-02
2.721398029384144657e+00,1.311012703698623792e-02
2.729388689466173634e+00,1.309667345186217233e-02
2.737379349548202612e+00,1.224484292163959334e-02
2.745370009630231589e+00,1.222596302299192549e-02
2.753360669712260567e+00,1.220894657964024729e-02
2.761351329794289100e+00,1.219379063726400148e-02
2.769341989876318078e+00,1.218049540338043968e-02
2.777332649958347055e+00,1.216906272213839034e-02
2.785323310040376033e+00,1.089501179566164379e-02
2.793313970122405010e+00,1.087770942041082871e-02
2.801304630204433987e+00,1.086213914733764538e-02
2.809295290286462521e+00,1.084830875924453798e-02
2.817285950368491498e+00,1.083622721763199438e-02
2.825276610450520476e+00,1.082590667329660049e-02
2.833267270532549453e+00,1.081736150999319454e-02
2.841257930614578431e+00,7.912562125462751020e-03
2.849248590696606964e+00,7.868358338986762915e-03
2.857239250778635942e+00,7.824948422453143621e-03
2.865229910860664919e+00,7.782315280991761695e-03
2.873220570942693897e+00,7.740441945923318655e-03
2.881211231024722874e+00,7.699312332942419117e-03
2.889201891106751852e+00,7.085364550449958429e-03
2.897192551188780385e+00,7.042611253667890349e-03
2.905183211270809363e+00,7.000523822287801033e-03
2.913173871352838340e+00,6.959087319525715000e-03
2.921164531434867317e+00,6.918287716237551434e-03
2.929155191516896295e+00,6.878111029354076582e-03
2.937145851598925272e+00,6.838543966005914028e-03
2.945136511680953806e+00,6.578361655835462778e-03
2.953127171762982783e+00,6.538988415142400409e-03
2.961117831845011761e+00,6.500179115830131103e-03
2.969108491927040738e+00,6.461921584188443091e-03
2.977099152009069716e+00,6.424204383449650703e-03
