alpha_rad,FI
3.658778232346131976e+00,2.153423017650965665e+00
3.666844813308907103e+00,2.164966294948256209e+00
3.674911394271682674e+00,2.176037593693601835e+00
3.682977975234457801e+00,2.186641433307534577e+00
3.691044556197232929e+00,2.196782102363274980e+00
3.699111137160008056e+00,2.206463581186951739e+00
3.707177718122783627e+00,2.215689540328096285e+00
3.715244299085558755e+00,2.389247229729264177e+00
3.723310880048333882e+00,2.397042660487219923e+00
3.731377461011109009e+00,2.404362219777017362e+00
3.739444041973884136e+00,2.411209688459803324e+00
3.747510622936659708e+00,2.417588514213943718e+00
3.755577203899434835e+00,2.423501814044147107e+00
3.763643784862209962e+00,2.428952337997820177e+00
3.771710365824985089e+00,2.574781154442199682e+00
3.779776946787760217e+00,2.578643011817244535e+00
3.787843527750535788e+00,2.582030833061847108e+00
3.795910108713310915e+00,2.584946486568012070e+00
3.803976689676086043e+00,2.587391412784873612e+00
3.812043270638861170e+00,2.589366665423020741e+00
3.820109851601636741e+00,2.707743862175704397e+00
3.828176432564411868e+00,2.708147713701267723e+00
3.836243013527186996e+00,2.708071981414884810e+00
3.844309594489962123e+00,2.707515971819905776e+00
3.852376175452737250e+00,2.706478535277651698e+00
3.860442756415512822e+00,2.704958033340974399e+00
3.868509337378287949e+00,2.702952378694078561e+00
3.876575918341063076e+00,2.803730757382911776e+00
3.884642499303838203e+00,2.800216510901792244e+00
3.892709080266613331e+00,2.796200682421222439e+00
3.900775661229388902e+00,2.791678800489336698e+00
3.908842242192164029e+00,2.786645866333832711e+00
3.916908823154939157e+00,2.781096308989247312e+00
3.924975404117714284e+00,2.852948746780070710e+00
3.933041985080489411e+00,2.845955424754257557e+00
3.941108566043264982e+00,2.838419028275512623e+00
3.949175147006040110e+00,2.830331063075090192e+00
3.957241727968815237e+00,2.821682417121811337e+00
3.965308308931590364e+00,2.812463362910898379e+00
3.973374889894365936e+00,2.802663500542453168e+00
3.981441470857141063e+00,2.851136023928195318e+00
3.989508051819916190e+00,2.839932044227169605e+00
3.997574632782691317e+00,2.828105897678005132e+00
4.005641213745466445e+00,2.815643735921418589e+00
4.013707794708241572e+00,2.802530982629717560e+00
4.021774375671016699e+00,2.788752337271488635e+00
4.029840956633791826e+00,2.809773738265342047e+00
4.037907537596566954e+00,2.794644195288808586e+00
4.045974118559342081e+00,2.778796591826909967e+00
4.054040699522117208e+00,2.762212006496996164e+00
4.062107280484892335e+00,2.744870685872570881e+00
4.070173861447668351e+00,2.726752063152911632e+00
4.078240442410443478e+00,2.707834770049406536e+00
4.086307023373218605e+00,2.709075497265758692e+00
4.094373604335993733e+00,2.688736242809048882e+00
4.102440185298768860e+00,2.667533867288085503e+00
4.110506766261543987e+00,2.645443569256814786e+00
4.118573347224319114e+00,2.622439749953877630e+00
4.126639928187094242e+00,2.598496043318469617e+00
4.134706509149869369e+00,2.573585373276483512e+00
4.142773090112644496e+00,2.563069510105373094e+00
4.150839671075420512e+00,2.536596869955308087e+00
4.158906252038195639e+00,2.509084907119321972e+00
4.166972833000970766e+00,2.480504306284655236e+00
4.175039413963745893e+00,2.450825344237922199e+00
4.183105994926521021e+00,2.420017993522900479e+00
4.191172575889296148e+00,2.388475969477246164e+00
4.199239156852071275e+00,2.355870170753874060e+00
4.207305737814846403e+00,2.322069199713067800e+00
4.215372318777621530e+00,2.287044352094019128e+00
4.223438899740397545e+00,2.250767480765971662e+00
4.231505480703172672e+00,2.213211293513030586e+00
4.239572061665947800e+00,2.174349635322962992e+00
4.247638642628722927e+00,2.132346485282053283e+00
4.255705223591498054e+00,2.091681205271833210e+00
4.263771804554273182e+00,2.049685706463284074e+00
4.271838385517048309e+00,2.006343947691340279e+00
4.279904966479823436e+00,1.961642981356666482e+00
4.287971547442598563e+00,1.915573569673499454e+00
4.296038128405373691e+00,1.867049526171028484e+00
4.304104709368149706e+00,1.819501864338052055e+00
4.312171290330924833e+00,1.770651869844004134e+00
4.320237871293699961e+00,1.720513685637267809e+00
4.328304452256475088e+00,1.669108458899390968e+00
4.336371033219250215e+00,1.616464942855549314e+00
4.344437614182025342e+00,1.562620452984701425e+00
4.352504195144800470e+00,1.531500195425674837e+00
4.360570776107575597e+00,1.477506394653841371e+00
4.368637357070350724e+00,1.422548633073325908e+00
4.376703938033126740e+00,1.366702960097383679e+00
4.384770518995901867e+00,1.310057248509801653e+00
4.392837099958676994e+00,1.252711290144670420e+00
4.400903680921452121e+00,1.261610531297751692e+00
4.408970261884227249e+00,1.205279137604497119e+00
4.417036842847002376e+00,1.148562537651613757e+00
4.425103423809777503e+00,1.091596375876296987e+00
4.433170004772552630e+00,1.034527876423755988e+00
4.441236585735327758e+00,9.775169534314563924e-01
4.449303166698102885e+00,9.207347119120082857e-01
4.457369747660878900e+00,9.589348818706440181e-01
4.465436328623654028e+00,9.035034658929612661e-01
4.473502909586429155e+00,8.486238810814786815e-01
4.481569490549204282e+00,7.944879877905816068e-01
4.489636071511979409e+00,7.412949301007556446e-01
4.497702652474754537e+00,6.892518339482134326e-01
4.505769233437529664e+00,6.385702812183753352e-01
4.513835814400304791e+00,6.856158977622216488e-01
4.521902395363079918e+00,6.360573348582193587e-01
4.529968976325855934e+00,5.881492561680972120e-01
4.538035557288631061e+00,5.421049758768703430e-01
4.546102138251406188e+00,4.981370223979154077e-01
4.554168719214181316e+00,4.564570839046119821e-01
4.562235300176956443e+00,4.917295130335298525e-01
4.570301881139731570e+00,4.504151321390175711e-01
4.578368462102506697e+00,4.116697413483133006e-01
4.586435043065281825e+00,3.756972093033644211e-01
4.594501624028056952e+00,3.426929969609120996e-01
4.602568204990832079e+00,3.128427245803798162e-01
4.610634785953608095e+00,2.863205432788992200e-01
4.618701366916383222e+00,3.031338685877981165e-01
4.626767947879158349e+00,2.773713403800182609e-01
4.634834528841933476e+00,2.551888407482608701e-01
4.642901109804708604e+00,2.367315842795394698e-01
4.650967690767483731e+00,2.221254099583402641e-01
4.659034271730258858e+00,2.114770438908190608e-01
4.667100852693033985e+00,2.002241605133055491e-01
4.675167433655809113e+00,1.907616607873281467e-01
4.683234014618585128e+00,1.855081057372949538e-01
4.691300595581360255e+00,1.845149006246249168e-01
4.699367176544135383e+00,1.878067913960493052e-01
4.707433757506910510e+00,1.953806188944181843e-01
4.715500338469685637e+00,2.072058545256779127e-01
4.723566919432460764e+00,1.729657012926773263e-01
4.731633500395235892e+00,1.872705672528190701e-01
4.739700081358011019e+00,2.058666936026478655e-01
