P_00,P_01,P_10,P_11
0.13867302203614335,0.22904147934340807,0.5351340516594633,0.09715144696098546
0.18390539798444236,0.24936466853160583,0.4393121063284017,0.1274178271555501
0.14708191981363256,0.3215584782666614,0.4444423164771015,0.08691728544260453
0.15227081064634762,0.3076108424417213,0.4590736923248486,0.08104465458708247
0.1482209919381317,0.3891117731513503,0.38196948042612944,0.08069775448438854
0.12115353171883282,0.422654730035635,0.408321654160029,0.04787008408550331
0.13232722178294634,0.47959261270281495,0.33987186667155583,0.048208298842683024
0.09157488515870146,0.5439904144225437,0.35171939423061893,0.012715306188135739
0.10489250896261591,0.5517202863005952,0.3239377295666671,0.01944947517012179
0.07537963444163544,0.6156952137110678,0.2998121663866694,0.009112985460627516
0.08780118498306917,0.6193416712054826,0.2772092035187749,0.0156479402926734
0.08059484080132072,0.6601101823194937,0.24866028099239534,0.010634695886790245
0.09949874518488802,0.650661857737725,0.22625335787117015,0.023586039206216644
0.08710236702128576,0.6979186957598952,0.1964382712344044,0.018540665984414662
0.10569303909315111,0.6715584652662487,0.18169633814661837,0.04105215749398178
0.11329789874534714,0.6908800809474666,0.14192575758752726,0.05389626271965929
0.12067854654145023,0.6985223566423688,0.1278604166790024,0.05293868013717838
0.14807485217280716,0.6645661830363343,0.0978441096667226,0.08951485512413591
0.136025035764879,0.6955041854935394,0.09620624510020546,0.07226453364137601
0.17360362144704997,0.625133732012098,0.08031126673830428,0.1209513798025479
0.15571374894149495,0.6739919415141912,0.07076580216556311,0.0995285073787509
0.1954764811285282,0.6358088109534864,0.06506327200080438,0.10365143591718116
0.16602314261121356,0.6616230967076524,0.08105374590944853,0.0913000147716855
0.15369062066982356,0.6954659087456029,0.0796189703420247,0.0712245002425489
0.1770337379535369,0.6227014307475897,0.10133068415026227,0.0989341471486111
0.14392948332057512,0.6731659073934607,0.12361167180649202,0.05929293747947215
0.15916968662100187,0.6476008191116165,0.13197121791015062,0.06125827635723077
0.1221671627535288,0.6615690103832444,0.18379884125490348,0.032464985608323296
0.12186672225504624,0.6509727979831303,0.20075323985336274,0.026407239908460865
0.10450729042347263,0.6379170253057811,0.23687775022316013,0.02069793404758611
0.09013154634726,0.6377806138248823,0.2596021801492817,0.01248565967857566
0.09192815187504165,0.629530536283086,0.27194533658466075,0.006595975257211584
0.07826527681264756,0.5951602111697196,0.31682205005084696,0.009752461966785914
0.08402653351547869,0.5730389255770584,0.3310791798200164,0.011855361087446616
0.09400817524090709,0.5394149472331615,0.3429187839907548,0.0236580935351767
0.1107738465758657,0.48375098308264397,0.36733626630917154,0.03813890403231872
0.10546696352016281,0.4977787320196443,0.35855212070502435,0.038202183755168824
0.1375159678949357,0.4005885571807677,0.38527155429313464,0.07662392063116195
0.11876420248585313,0.37792186441447817,0.44642277404272274,0.056891159056945896
0.15180755052371345,0.31917217065607373,0.43465221788020436,0.09436806094000849
0.15473608392805918,0.2737842032979567,0.47759378617430553,0.0938859265996784
0.15864913138698644,0.26556105600077434,0.4873270825637305,0.08846273004850867
0.18155850399578763,0.18104882735022543,0.5182002227589836,0.11919244589500336
0.14907440134795968,0.15670554161751452,0.6010902527583005,0.09312980427622529
0.18458541914686918,0.11799869108443023,0.5761622442607118,0.12125364550798846
0.1494750995113709,0.1255522909824188,0.6422000901564154,0.08277251934979488
0.16174185883971903,0.11540911275459066,0.6442121788602039,0.07863684954548655
0.14844792290249834,0.088999068022979,0.6918290250523778,0.07072398402214519
0.13120316264909512,0.08133399623652507,0.7416662999972288,0.04579654111715107
0.1220291098169946,0.09077267111204966,0.7388629499396776,0.04833526913127818
0.09899686653649627,0.10584277418909885,0.7750744172568798,0.020085942017525303
0.10245591071193526,0.10697815525799818,0.7613928483337046,0.02917308569636207
0.08492979267135026,0.11855509022313646,0.7816979097379991,0.014817207367514093
0.0862028211318933,0.11387496140504876,0.7789660263585532,0.02095619110450491
0.08212519480725468,0.12332709824762925,0.7780003803161498,0.016547326628966134
0.09802448681373811,0.1353280740835815,0.7430167228550428,0.023630716247637473
