alpha_rad,FI
1.473828426413198001e+00,1.333360699249316772e+00
1.481813524285762851e+00,1.248545466950852001e+00
1.489798622158327701e+00,1.161841671764960227e+00
1.497783720030892329e+00,1.073593651667412718e+00
1.505768817903457180e+00,9.842205766639210429e-01
1.513753915776022030e+00,8.942216181839784950e-01
1.521739013648586880e+00,8.041800359406557908e-01
1.529724111521151730e+00,6.890982639370542007e-01
1.537709209393716581e+00,6.017627397534163203e-01
1.545694307266281431e+00,5.168820494151993294e-01
1.553679405138846059e+00,4.353656716982201580e-01
1.561664503011410909e+00,3.581717460753919835e-01
1.569649600883975760e+00,2.862876400742401795e-01
1.577634698756540610e+00,2.053569695633027659e-01
1.585619796629105460e+00,1.489646134898154617e-01
1.593604894501670310e+00,1.009214579546825891e-01
1.601589992374235161e+00,6.202024301375939214e-02
1.609575090246800011e+00,3.292876751285887110e-02
1.617560188119364861e+00,1.416186690520545091e-02
1.625545285991929489e+00,6.059986795505341133e-03
1.633530383864494340e+00,9.126068302166721533e-03
1.641515481737059190e+00,2.495502272085434181e-02
1.649500579609624040e+00,5.118517507650013204e-02
1.657485677482188891e+00,8.735261139539082786e-02
1.665470775354753741e+00,1.328346671950882685e-01
1.673455873227318591e+00,1.868761841538686130e-01
1.681440971099883219e+00,2.586355622503413998e-01
1.689426068972448070e+00,3.281687458618978148e-01
1.697411166845012920e+00,4.033366221375874194e-01
1.705396264717577770e+00,4.831608853805088866e-01
1.713381362590142620e+00,5.666830939333059591e-01
1.721366460462707471e+00,6.529855291736568201e-01
1.729351558335272321e+00,7.412086800590687030e-01
1.737336656207837171e+00,8.464626588561198206e-01
1.745321754080402021e+00,9.364679574725008893e-01
1.753306851952966650e+00,1.026159812735915500e+00
1.761291949825531500e+00,1.115002779392061605e+00
1.769277047698096350e+00,1.202541736940940575e+00
1.777262145570661200e+00,1.288397684471487947e+00
1.785247243443226051e+00,1.386137901645846160e+00
1.793232341315790901e+00,1.467635782439179915e+00
1.801217439188355751e+00,1.546676001794975885e+00
1.809202537060920379e+00,1.623128744962339720e+00
1.817187634933485230e+00,1.696907463295479035e+00
1.825172732806050080e+00,1.767962482484625397e+00
1.833157830678614930e+00,1.836275270462442100e+00
1.841142928551179780e+00,1.913779376515027719e+00
1.849128026423744631e+00,1.976407675977605027e+00
1.857113124296309481e+00,2.036372077852234064e+00
1.865098222168874331e+00,2.093733897821544510e+00
1.873083320041439181e+00,2.148564442332098423e+00
1.881068417914003810e+00,2.200942394661836499e+00
1.889053515786568660e+00,2.250951651172059975e+00
1.897038613659133510e+00,2.306483693052027384e+00
1.905023711531698360e+00,2.351846320285746028e+00
1.913008809404263211e+00,2.395111046868064530e+00
1.920993907276828061e+00,2.436367706553634438e+00
1.928979005149392911e+00,2.475704914578012339e+00
1.936964103021957539e+00,2.513209469707147203e+00
1.944949200894522390e+00,2.545517750637334764e+00
1.952934298767087240e+00,2.579638197726217719e+00
1.960919396639652090e+00,2.612173927550948349e+00
1.968904494512216941e+00,2.643200528065665189e+00
1.976889592384781791e+00,2.672790509085428035e+00
1.984874690257346641e+00,2.701013245335148305e+00
1.992859788129911491e+00,2.727934976145971468e+00
2.000844886002476564e+00,2.747117065446933015e+00
2.008829983875040970e+00,2.771711677917959360e+00
2.016815081747605820e+00,2.795184988513367053e+00
2.024800179620170670e+00,2.817590895565697640e+00
2.032785277492735521e+00,2.838980535394557414e+00
2.040770375365300371e+00,2.859402367718482108e+00
2.048755473237865221e+00,2.863223726147043902e+00
2.056740571110430071e+00,2.882053191445798301e+00
2.064725668982994922e+00,2.900040698382396975e+00
2.072710766855559772e+00,2.917224929161152946e+00
2.080695864728124622e+00,2.933642465849775949e+00
2.088680962600689472e+00,2.949327907292769613e+00
2.096666060473254323e+00,2.964313945297281538e+00
2.104651158345819173e+00,2.954904746562483808e+00
2.112636256218384023e+00,2.968858099668204797e+00
2.120621354090948874e+00,2.982191852259234999e+00
2.128606451963513724e+00,2.994932017045219830e+00
2.136591549836078574e+00,3.007103174742801865e+00
2.144576647708643424e+00,3.018728562472058119e+00
2.152561745581208275e+00,3.002039399850060963e+00
2.160546843453773125e+00,3.012915841750297918e+00
2.168531941326337531e+00,3.023299456223456083e+00
2.176517039198902381e+00,3.033208796960181530e+00
2.184502137071467232e+00,3.042661374750267100e+00
2.192487234944032082e+00,3.051673721197590616e+00
2.200472332816596932e+00,3.060261449866313210e+00
2.208457430689161782e+00,3.037035415721066833e+00
2.216442528561726633e+00,3.045069335196586291e+00
2.224427626434291483e+00,3.052710342691320022e+00
2.232412724306856333e+00,3.059970882581569018e+00
2.240397822179421183e+00,3.066862664052994791e+00
2.248382920051986034e+00,3.073396705861398459e+00
2.256368017924550884e+00,3.079583371924238921e+00
2.264353115797115734e+00,3.052764725692338477e+00
2.272338213669680584e+00,3.058479127002377673e+00
2.280323311542245435e+00,3.063863690742484547e+00
2.288308409414809841e+00,3.068926520390526047e+00
2.296293507287374691e+00,3.073675162158443719e+00
2.304278605159939541e+00,3.078116671262396409e+00
2.312263703032504392e+00,3.047503414489312057e+00
2.320248800905069242e+00,3.051484035648945881e+00
2.328233898777634092e+00,3.055165623463559577e+00
2.336218996650198942e+00,3.058553383560191907e+00
2.344204094522763793e+00,3.061652108356939017e+00
2.352189192395328643e+00,3.064466136578462674e+00
2.360174290267893493e+00,3.066999413807169450e+00
2.368159388140458343e+00,3.027633971572778915e+00
2.376144486013023194e+00,3.029674168748034191e+00
2.384129583885588044e+00,3.031431204424306802e+00
2.392114681758152894e+00,3.032907436683349722e+00
2.400099779630717745e+00,3.034104865830009157e+00
2.408084877503282595e+00,3.035025089082379335e+00
2.416069975375847445e+00,2.989078904570117157e+00
2.424055073248411851e+00,2.989413383415522762e+00
2.432040171120976702e+00,2.989460091249786622e+00
2.440025268993541552e+00,2.989219114758935092e+00
2.448010366866106402e+00,2.988690156615301685e+00
2.455995464738671252e+00,2.987872562397051457e+00
2.463980562611236103e+00,2.986765286139260844e+00
2.471965660483800953e+00,2.933601513819187989e+00
2.479950758356365803e+00,2.931760954010882880e+00
2.487935856228930653e+00,2.929610394892010472e+00
2.495920954101495504e+00,2.927147167774617476e+00
2.503906051974060354e+00,2.924368230610738806e+00
2.511891149846625204e+00,2.921270134523159090e+00
2.519876247719190054e+00,2.862903165680303008e+00
2.527861345591754905e+00,2.858885938626214873e+00
2.535846443464319755e+00,2.854520371356407793e+00
2.543831541336884161e+00,2.849801209659294177e+00
2.551816639209449011e+00,2.844722715927373802e+00
2.559801737082013862e+00,2.839278720415163271e+00
2.567786834954578712e+00,2.833462580730982783e+00
2.575771932827143562e+00,2.765873986424968400e+00
2.583757030699708412e+00,2.758844405847872050e+00
2.591742128572273263e+00,2.751401010119049584e+00
2.599727226444838113e+00,2.743535048608932048e+00
2.607712324317402963e+00,2.735237207172963814e+00
2.615697422189967813e+00,2.726497659407677521e+00
2.623682520062532664e+00,2.717305998473550144e+00
2.631667617935097514e+00,2.642338129579965056e+00
2.639652715807662364e+00,2.631596340888351371e+00
2.647637813680227215e+00,2.620348081106251392e+00
2.655622911552792065e+00,2.608580627607575586e+00
2.663608009425356915e+00,2.596280637296604521e+00
2.671593107297921765e+00,2.583434201458893575e+00
2.679578205170486171e+00,2.502976749445843474e+00
2.687563303043051022e+00,2.488243826399114678e+00
2.695548400915615872e+00,2.472900268654082190e+00
