P_00,P_01,P_10,P_11
0.45439186169615375,0.07896060543771277,0.025565317345056834,0.4410822155210768
0.4454982911835914,0.10642658880184377,0.02759267962025765,0.4204824403943074
0.4362199503469562,0.12929447453807008,0.022841505281547225,0.4116440698334263
0.41198261357108484,0.16718820618799565,0.0256858512353937,0.39514332900552557
0.4027975884495697,0.19884238106461286,0.025709679862892243,0.3726503506229252
0.37715016245799443,0.2380167504386933,0.029301938309241396,0.35553114879407094
0.3647115695642551,0.2750165468515501,0.026739934615549906,0.33353194896864485
0.3486386801608062,0.31739105650393845,0.0272460324979941,0.3067242308372613
0.3186195939291139,0.3668071021513857,0.03215475943927622,0.2824185444802244
0.292677879468603,0.40558196594256457,0.03130713233144643,0.27043302225738597
0.276203172519811,0.4518029524636063,0.030184333857001266,0.24180954115958142
0.2526535689141318,0.499279561241046,0.03061078367374555,0.21745608617107665
0.23768832571489318,0.5381970208937934,0.03652696372429237,0.187587689667021
0.21225294254891636,0.5848204340833617,0.034570951773802844,0.16835567159391915
0.1828788924753554,0.6340928881264506,0.03752089991290995,0.14550731948528398
0.16714228970176287,0.6764768012257767,0.02922097920949945,0.1271599298629612
0.15586079838291692,0.7144267388744611,0.02684523869496211,0.10286722404766002
0.13464381789158372,0.7471658567057059,0.029461950252960105,0.08872837514975043
0.12363148798546256,0.7739554906322927,0.035325353183998376,0.06708766819824623
0.10350633259972497,0.8191259768075088,0.03002692332871015,0.04734076726405574
0.08518022730874597,0.8519940171000009,0.02887018730959198,0.03395556828166096
0.08145156292537103,0.8601467469903831,0.03006354587936076,0.028338144204885254
0.07026589417841601,0.878620113589988,0.031233731965939766,0.01988026026565621
0.059445602478888415,0.8948495976904636,0.03237305309464799,0.013331746736000002
0.059453418184160084,0.8983700317871207,0.031168689527912435,0.011007860500806843
0.05886059729060375,0.9062414420381638,0.027291597601368005,0.007606363069864555
0.06714238139907892,0.8960109349449399,0.03054091690401184,0.006305766751969356
0.05605193571734963,0.9052288100249009,0.02839693360843623,0.010322320649313519
0.0710259896282666,0.8823088914283002,0.02971326138780487,0.01695185755562839
0.07958883788379946,0.8719604264503494,0.024558041103421625,0.023892694562429678
0.0855652253349737,0.8585900482637904,0.024260619833416985,0.03158410656781893
0.09440123315555884,0.8282884383758131,0.026053084205938885,0.051257244262689204
0.12002333089422552,0.7918959939417465,0.02203380211502889,0.06604687304899917
0.13395458043691022,0.7681652133812427,0.02198855606796647,0.07589165011388072
0.1499370050689399,0.729758834827956,0.02167788059134926,0.09862627951175498
0.16598494511522924,0.7084285206481832,0.016645907900798375,0.10894062633578915
0.1868890438306505,0.661449470816625,0.017580267314238004,0.1340812180384866
0.2160933637944409,0.6164747859295441,0.018653636228846453,0.14877821404716854
0.2254952270780271,0.5824704729160103,0.01644349799659225,0.1755908020093703
0.2557592220410572,0.5233135314518413,0.014094355592908567,0.20683289091419282
0.275801689075932,0.47823448225758236,0.013158606493137114,0.23280522217334865
0.2997206208985811,0.42858350227830433,0.01380223172125666,0.25789364510185775
0.3236745767314832,0.3918887132100994,0.016936356203667183,0.26750035385475024
0.3435307454052935,0.34570969221483355,0.009821498576712554,0.30093806380316057
0.376280476296324,0.3005845858997767,0.00887242493880852,0.3142625128650908
0.3892124732733454,0.254733402786643,0.01124649052986171,0.3448076334101499
0.408179889260474,0.22574182585433034,0.006750973777046093,0.35932731110814964
0.4206207096891476,0.18885024269151954,0.010796240525117136,0.37973280709421586
0.4438663424659857,0.14660251360827367,0.008430752534745345,0.4011003913909952
0.46177827591763576,0.12308941584114455,0.010170220100554194,0.4049620881406656
0.467519825553184,0.10729929514272547,0.009963680359998917,0.4152171989440916
0.482223469543616,0.09218459587409332,0.006670570393357362,0.418921364188933
0.4964015075661578,0.06158073723272926,0.005460024917814016,0.4365577302832991
0.49487333033945946,0.05202200016694512,0.008106031288717614,0.44499863820487795
0.48632422987780716,0.050690470134271075,0.007501035428708409,0.4554842645592135
0.4883938667341114,0.04849012715457469,0.007644767666601496,0.4554712384447123
0.47694270626521956,0.05557299305924499,0.009134953263134873,0.4583493474124008
0.48969802566638565,0.055692613349010295,0.008287627743143382,0.4463217332414606
0.47362264179523467,0.07177004060517439,0.009333763686530355,0.4452735539130606
0.4681662247363445,0.08121746595708652,0.009938250838515664,0.44067805846805336
